기관 명,모델명,시리얼,불법주정차 감지수,5분이상 주정차 차량 감지수,동작여부,등록일시
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 02:19:53","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 02:39:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 02:39:46","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 02:59:55","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 02:59:55","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 03:19:43","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 03:19:43","",""
"금천구","GCHIAS","GCHIAS002","0","0","0Y","2022-03-16 03:39:47","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 03:39:47","",""
"금천구","GCHIAS","GCHIAS001","0","0","0Y","2022-03-16 03:59:43","",""
